annotator	session_id	id	knowledge	power	status	trust	support	similarity	identity	fun	conflict	other	other_text	none	romance
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.79112E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	c881ude	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	id_1599	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1807	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	e9o39x5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1394	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	id_1648	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.78789E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.79069E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.78662E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	fk1mevd	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1269	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	1.78437E+16	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	id_1269	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
651abcc13ecbad9f2062ac4f	68b71aa2e07c3e58d4eb2730	id_1807	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	id_1761	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	id_2202	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.78947E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	id_2192	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	jskwbpc	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	id_312	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.79007E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.7885E+16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	f0oz7tk	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	hrcn0ex	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	gjzh8o2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.79461E+16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	id_1637	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.80027E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.78973E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.7981E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	dxftlby	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	TRUE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	id_616	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	c881ude	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e230311699ac45b327786dc	68b724cd13ab040bfcc86032	1.79225E+16	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	id_1599	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	e9o39x5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.78973E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e230311699ac45b327786dc	68b724cd13ab040bfcc86032	id_1314	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.7981E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	dxftlby	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	TRUE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.78973E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.7981E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e230311699ac45b327786dc	68b724cd13ab040bfcc86032	id_1174	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	dxftlby	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	TRUE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.78973E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.7981E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	dxftlby	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	TRUE
5e230311699ac45b327786dc	68b724cd13ab040bfcc86032	f0oz7tk	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	id_616	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.78973E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	1.7981E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	dxftlby	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	TRUE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	id_616	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	c881ude	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	id_1599	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	e9o39x5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5e06b4cb19232d0875f2276d	68b71ca216caa11eb4ca5571	id_1648	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_1642	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.80289E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_1124	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.78871E+16	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_562	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.79459E+16	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.79399E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_343	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_1325	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_575	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_984	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_657	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.79225E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.78437E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_1620	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.7873E+16	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	gsmveu8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	hpjru11	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
67758c9a30d6819221153393	68b7282b6272aeb7cfcaa73b	e9zgehk	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_1150	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	1.79679E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
67758c9a30d6819221153393	68b7282b6272aeb7cfcaa73b	gmkr8vb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	id_1666	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	TRUE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	ju9v6bs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_522	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	ihqcnr4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	id_1770	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_2043	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	id_1174	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	1.7981E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	cua05ol	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
647869e6f69318bacc341d53	68b71e0f93559052732ecf8e	1.79675E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	1.80373E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	1.79612E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	TRUE
60524a9ece19f6b376473cf7	68b72994a9744e909c5591ac	hpjru11	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
60524a9ece19f6b376473cf7	68b72994a9744e909c5591ac	kbe2cd2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	1.79545E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
60524a9ece19f6b376473cf7	68b72994a9744e909c5591ac	gy9vwkm	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	1.78687E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
60524a9ece19f6b376473cf7	68b72994a9744e909c5591ac	1.79576E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
60524a9ece19f6b376473cf7	68b72994a9744e909c5591ac	iaal3ws	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
60524a9ece19f6b376473cf7	68b72994a9744e909c5591ac	id_1776	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	iuwabku	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
60524a9ece19f6b376473cf7	68b72994a9744e909c5591ac	id_1941	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	i53p2s3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
60524a9ece19f6b376473cf7	68b72994a9744e909c5591ac	1.79201E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
60524a9ece19f6b376473cf7	68b72994a9744e909c5591ac	id_1623	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	id_1434	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67160649a88bd704f98575e9	68b72a9e9cbd11a14a4476cd	id_984	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	id_1637	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
60524a9ece19f6b376473cf7	68b72994a9744e909c5591ac	1.785E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	Can’t see that this fits in any group 	TRUE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	j1iscwt	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
60524a9ece19f6b376473cf7	68b72994a9744e909c5591ac	hpjru11	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
60524a9ece19f6b376473cf7	68b72994a9744e909c5591ac	kbe2cd2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	1.7968E+16	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	1.80035E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
60524a9ece19f6b376473cf7	68b72994a9744e909c5591ac	hpjru11	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
60524a9ece19f6b376473cf7	68b72994a9744e909c5591ac	kbe2cd2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
60524a9ece19f6b376473cf7	68b72994a9744e909c5591ac	gy9vwkm	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	id_781	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	fwvjjzb	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	1.79079E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	1.80144E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	id_1642	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	id_1256	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	1.79536E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	1.79588E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
6704025bdd15dcd73f54125a	68b727b67030c062261d8e64	1.78437E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.79393E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.79855E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	e0mlty7	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.80035E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	id_562	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	ezg3nh9	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	k5p71i2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
676055469b245b53e81358d0	68b72a8cf30f7082de581c1f	d6mkzpp	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
676055469b245b53e81358d0	68b72a8cf30f7082de581c1f	h1p4tkh	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.79083E+16	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
676055469b245b53e81358d0	68b72a8cf30f7082de581c1f	i53p2s3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.79576E+16	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
676055469b245b53e81358d0	68b72a8cf30f7082de581c1f	d6mkzpp	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	id_2027	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	geb2u3g	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	jcrh5of	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
